count,loadPlace,loadPlaceLongitude,loadPlaceLatitude,unloadPlace,unloadPlaceLongitude,unloadPlaceLatitude
451,load,109.425528,24.33477969,unload,113.1264112,23.0172855
452,load,111.791842,38.0590902,unload,100.4607697,38.93082779
453,load,118.7872801,32.0550539,unload,104.6541889,34.99974378
454,load,128.8648657,47.72975322,unload,105.9000798,36.97905266
455,load,115.9492956,29.63386185,unload,109.7272543,38.24476095
456,load,122.3014719,43.61220644,unload,111.5194921,36.07985794
457,load,100.4607697,38.93082779,unload,130.9788717,45.32383948
458,load,114.9175509,25.80912999,unload,120.3818446,36.04723373
459,load,112.6964718,36.75831427,unload,126.5294839,43.85026732
460,load,106.557435,29.5675787,unload,106.2262407,38.48521073
461,load,111.1150855,38.46758627,unload,107.0428607,27.72844005
462,load,102.8258305,24.79410404,unload,108.9097751,34.34643312
463,load,119.3638272,41.20031494,unload,130.9788717,45.32383948
464,load,111.6721398,40.82992317,unload,113.5986308,24.80419161
465,load,122.0601458,46.06131773,unload,113.1151548,36.1854054
466,load,126.5843932,45.77814066,unload,102.8258305,24.79410404
467,load,123.8938401,47.3261796,unload,121.1483777,41.07625459
468,load,111.1150855,38.46758627,unload,112.741772,38.41275095
469,load,122.0601458,46.06131773,unload,119.5834642,39.9070662
470,load,109.8392692,40.65207072,unload,117.9658377,36.81592145
471,load,102.8258305,24.79410404,unload,104.6541889,34.99974378
472,load,104.0777613,30.68036264,unload,106.6361382,26.65407788
473,load,100.2780414,25.60889141,unload,114.4769042,36.07897039
474,load,100.2780414,25.60889141,unload,122.1279587,37.51601718
475,load,122.0601458,46.06131773,unload,110.4542527,35.4679762
476,load,114.9175509,25.80912999,unload,128.8648657,47.72975322
477,load,110.4891201,38.01908765,unload,126.5843932,45.77814066
478,load,108.9497393,34.90253113,unload,114.505457,38.02968504
479,load,111.5194921,36.07985794,unload,116.9478203,33.64639431
480,load,115.9492956,29.63386185,unload,128.8648657,47.72975322
481,load,116.7172015,39.51423016,unload,128.8648657,47.72975322
482,load,117.112548,36.69780214,unload,129.6253588,44.53274667
483,load,121.4677029,31.25742386,unload,112.5276259,32.98104947
484,load,107.2505727,34.36920541,unload,113.5986308,24.80419161
485,load,113.1031943,28.26772783,unload,130.9788717,45.32383948
486,load,114.4845915,36.57773729,unload,112.6964718,36.75831427
487,load,123.4545661,41.67370405,unload,125.1842074,42.85210756
488,load,122.3014719,43.61220644,unload,111.1150855,38.46758627
489,load,113.5986308,24.80419161,unload,114.9175509,25.80912999
490,load,114.505457,38.02968504,unload,119.1518775,36.71034857
491,load,126.5294839,43.85026732,unload,108.3419855,22.82535865
492,load,123.4545661,41.67370405,unload,111.6721398,40.82992317
493,load,114.2982025,30.58193038,unload,111.1150855,38.46758627
494,load,111.3149552,30.67834977,unload,104.0777613,30.68036264
495,load,122.1279587,37.51601718,unload,123.8938401,47.3261796
496,load,130.3638882,46.81701402,unload,108.8047789,37.58632226
497,load,122.0601458,46.06131773,unload,114.3610457,34.79438197
498,load,107.0428607,27.72844005,unload,103.8212157,36.05611241
499,load,114.3610457,34.79438197,unload,113.2985517,40.08311203
500,load,100.4607697,38.93082779,unload,114.4845915,36.57773729
501,load,129.6253588,44.53274667,unload,108.3419855,22.82535865
502,load,116.7142094,23.32089057,unload,111.6721398,40.82992317
503,load,115.4982162,38.86736886,unload,115.9492956,29.63386185
504,load,111.5194921,36.07985794,unload,114.2982025,30.58193038
505,load,125.3656824,41.26968622,unload,108.9097751,34.34643312
506,load,114.4845915,36.57773729,unload,111.6721398,40.82992317
507,load,116.7172015,39.51423016,unload,108.9097751,34.34643312
508,load,114.4845915,36.57773729,unload,116.9478203,33.64639431
509,load,121.4677029,31.25742386,unload,130.3638882,46.81701402
510,load,121.1483777,41.07625459,unload,125.3656824,41.26968622
511,load,121.4677029,31.25742386,unload,117.9658377,40.9596313
512,load,114.9175509,25.80912999,unload,105.9000798,36.97905266
513,load,109.3209259,36.86052623,unload,115.4982162,38.86736886
514,load,108.8047789,37.58632226,unload,107.2505727,34.36920541
515,load,112.5276259,32.98104947,unload,114.9175509,25.80912999
516,load,107.0364266,33.06829125,unload,113.1031943,28.26772783
517,load,109.7272543,38.24476095,unload,104.0777613,30.68036264
518,load,121.1483777,41.07625459,unload,109.3209259,36.86052623
519,load,109.425528,24.33477969,unload,108.3937832,30.79162185
520,load,106.2262407,38.48521073,unload,104.6541889,34.99974378
521,load,109.8392692,40.65207072,unload,114.5098497,37.06673118
522,load,117.112548,36.69780214,unload,107.0428607,27.72844005
523,load,111.1150855,38.46758627,unload,119.1518775,36.71034857
524,load,108.9497393,34.90253113,unload,117.958819,28.46469686
525,load,107.2505727,34.36920541,unload,128.8648657,47.72975322
526,load,112.4178074,34.64612258,unload,121.4677029,31.25742386
527,load,117.9658377,36.81592145,unload,115.9492956,29.63386185
528,load,111.1150855,38.46758627,unload,107.2505727,34.36920541
529,load,102.8258305,24.79410404,unload,110.4542527,35.4679762
530,load,126.5843932,45.77814066,unload,113.1264112,23.0172855
531,load,114.9175509,25.80912999,unload,103.8212157,36.05611241
532,load,108.9497393,34.90253113,unload,119.5834642,39.9070662
533,load,122.3014719,43.61220644,unload,114.4845915,36.57773729
534,load,122.0601458,46.06131773,unload,114.4769042,36.07897039
535,load,114.505457,38.02968504,unload,110.2001424,25.2220507
536,load,121.4677029,31.25742386,unload,114.2982025,30.58193038
537,load,109.7272543,38.24476095,unload,114.4845915,36.57773729
538,load,100.4607697,38.93082779,unload,125.1842074,42.85210756
539,load,109.8392692,40.65207072,unload,113.5986308,24.80419161
540,load,108.9497393,34.90253113,unload,107.0428607,27.72844005
541,load,107.2505727,34.36920541,unload,116.9478203,33.64639431
542,load,102.8258305,24.79410404,unload,128.8648657,47.72975322
543,load,113.2985517,40.08311203,unload,111.1150855,38.46758627
544,load,111.5194921,36.07985794,unload,103.8212157,36.05611241
545,load,111.791842,38.0590902,unload,114.2982025,30.58193038
546,load,107.2505727,34.36920541,unload,126.5294839,43.85026732
547,load,130.3638882,46.81701402,unload,113.1264112,23.0172855
548,load,114.9175509,25.80912999,unload,108.3937832,30.79162185
549,load,123.4545661,41.67370405,unload,100.2780414,25.60889141
550,load,110.4542527,35.4679762,unload,113.5986308,24.80419161
551,load,115.9492956,29.63386185,unload,114.2982025,30.58193038
552,load,107.2505727,34.36920541,unload,110.2132926,22.63358317
553,load,108.3937832,30.79162185,unload,116.9478203,33.64639431
554,load,116.7172015,39.51423016,unload,109.7272543,38.24476095
555,load,117.9658377,40.9596313,unload,107.2505727,34.36920541
556,load,113.5986308,24.80419161,unload,105.9000798,36.97905266
557,load,130.3638882,46.81701402,unload,112.3686636,24.77428179
558,load,109.8392692,40.65207072,unload,108.9497393,34.90253113
559,load,104.0777613,30.68036264,unload,114.4769042,36.07897039
560,load,116.7172015,39.51423016,unload,114.505457,38.02968504
561,load,125.1842074,42.85210756,unload,110.2132926,22.63358317
562,load,107.0364266,33.06829125,unload,112.5276259,32.98104947
563,load,113.5986308,24.80419161,unload,109.8392692,40.65207072
564,load,126.5843932,45.77814066,unload,110.2132926,22.63358317
565,load,114.4845915,36.57773729,unload,109.8392692,40.65207072
566,load,105.7169574,34.56884132,unload,122.0601458,46.06131773
567,load,111.1150855,38.46758627,unload,108.3937832,30.79162185
568,load,122.1279587,37.51601718,unload,119.5834642,39.9070662
569,load,110.4891201,38.01908765,unload,112.4178074,34.64612258
570,load,109.425528,24.33477969,unload,106.2262407,38.48521073
571,load,106.6361382,26.65407788,unload,116.7142094,23.32089057
572,load,114.2982025,30.58193038,unload,105.7169574,34.56884132
573,load,105.7169574,34.56884132,unload,125.1842074,42.85210756
574,load,106.2262407,38.48521073,unload,105.7169574,34.56884132
575,load,116.9478203,33.64639431,unload,119.1518775,36.71034857
576,load,104.6541889,34.99974378,unload,117.2004028,39.08080919
577,load,110.2001424,25.2220507,unload,105.7169574,34.56884132
578,load,109.425528,24.33477969,unload,122.3014719,43.61220644
579,load,123.8938401,47.3261796,unload,119.3638272,41.20031494
580,load,106.6361382,26.65407788,unload,112.6964718,36.75831427
581,load,112.6964718,36.75831427,unload,108.8047789,37.58632226
582,load,122.3014719,43.61220644,unload,108.3937832,30.79162185
583,load,108.9097751,34.34643312,unload,107.0428607,27.72844005
584,load,111.1150855,38.46758627,unload,111.5194921,36.07985794
585,load,108.3419855,22.82535865,unload,111.5194921,36.07985794
586,load,103.7156984,27.34318152,unload,114.9175509,25.80912999
587,load,105.9000798,36.97905266,unload,115.4982162,38.86736886
588,load,103.8212157,36.05611241,unload,119.3638272,41.20031494
589,load,114.8689562,40.82680705,unload,112.741772,38.41275095
590,load,110.4542527,35.4679762,unload,122.3014719,43.61220644
591,load,120.3818446,36.04723373,unload,115.9492956,29.63386185
592,load,108.3419855,22.82535865,unload,125.3656824,41.26968622
593,load,122.0601458,46.06131773,unload,110.4891201,38.01908765
594,load,109.8392692,40.65207072,unload,110.4891201,38.01908765
595,load,123.4545661,41.67370405,unload,114.5098497,37.06673118
596,load,123.8938401,47.3261796,unload,108.3419855,22.82535865
597,load,114.505457,38.02968504,unload,105.7169574,34.56884132
598,load,105.9000798,36.97905266,unload,114.505457,38.02968504
599,load,112.5408041,37.872297,unload,125.3656824,41.26968622
600,load,128.8648657,47.72975322,unload,109.8392692,40.65207072
601,load,104.6541889,34.99974378,unload,112.5408041,37.872297
602,load,122.1279587,37.51601718,unload,119.1518775,36.71034857
603,load,104.6541889,34.99974378,unload,112.5408041,37.872297
604,load,126.5843932,45.77814066,unload,113.1031943,28.26772783
605,load,119.1518775,36.71034857,unload,121.1483777,41.07625459
606,load,110.4891201,38.01908765,unload,104.0777613,30.68036264
607,load,115.4982162,38.86736886,unload,109.7272543,38.24476095
608,load,114.9175509,25.80912999,unload,115.9492956,29.63386185
609,load,107.0428607,27.72844005,unload,114.2982025,30.58193038
610,load,123.4545661,41.67370405,unload,110.4891201,38.01908765
611,load,125.3656824,41.26968622,unload,116.9478203,33.64639431
612,load,112.5408041,37.872297,unload,104.6541889,34.99974378
613,load,108.3937832,30.79162185,unload,128.8648657,47.72975322
614,load,114.8689562,40.82680705,unload,130.3638882,46.81701402
615,load,111.3149552,30.67834977,unload,130.9788717,45.32383948
616,load,108.8047789,37.58632226,unload,118.7872801,32.0550539
617,load,102.8258305,24.79410404,unload,122.1279587,37.51601718
618,load,114.4769042,36.07897039,unload,110.2132926,22.63358317
619,load,123.8938401,47.3261796,unload,125.1173096,46.57976354
620,load,105.7169574,34.56884132,unload,120.3818446,36.04723373
621,load,112.5408041,37.872297,unload,104.6541889,34.99974378
622,load,117.2004028,39.08080919,unload,105.7169574,34.56884132
623,load,126.5294839,43.85026732,unload,117.9658377,36.81592145
624,load,116.7142094,23.32089057,unload,119.3638272,41.20031494
625,load,103.8212157,36.05611241,unload,114.505457,38.02968504
626,load,108.9497393,34.90253113,unload,123.8938401,47.3261796
627,load,122.0601458,46.06131773,unload,128.8648657,47.72975322
628,load,111.1150855,38.46758627,unload,121.4677029,31.25742386
629,load,125.1173096,46.57976354,unload,112.5408041,37.872297
630,load,104.6541889,34.99974378,unload,108.3937832,30.79162185
631,load,110.2001424,25.2220507,unload,111.5194921,36.07985794
632,load,123.8938401,47.3261796,unload,129.6253588,44.53274667
633,load,110.2001424,25.2220507,unload,109.3209259,36.86052623
634,load,112.3686636,24.77428179,unload,114.9175509,25.80912999
635,load,126.5294839,43.85026732,unload,106.2262407,38.48521073
636,load,118.7872801,32.0550539,unload,106.557435,29.5675787
637,load,105.7169574,34.56884132,unload,108.3937832,30.79162185
638,load,121.4677029,31.25742386,unload,111.1150855,38.46758627
639,load,108.3419855,22.82535865,unload,102.8258305,24.79410404
640,load,100.2780414,25.60889141,unload,116.7172015,39.51423016
641,load,104.0777613,30.68036264,unload,110.2132926,22.63358317
642,load,114.505457,38.02968504,unload,122.0601458,46.06131773
643,load,114.3610457,34.79438197,unload,112.5276259,32.98104947
644,load,107.2505727,34.36920541,unload,109.425528,24.33477969
645,load,112.741772,38.41275095,unload,111.3149552,30.67834977
646,load,111.3149552,30.67834977,unload,122.1279587,37.51601718
647,load,107.0428607,27.72844005,unload,113.5986308,24.80419161
648,load,110.4542527,35.4679762,unload,109.8392692,40.65207072
649,load,125.1173096,46.57976354,unload,129.6253588,44.53274667
650,load,110.4891201,38.01908765,unload,105.9000798,36.97905266
651,load,113.1151548,36.1854054,unload,108.3937832,30.79162185
652,load,122.1279587,37.51601718,unload,100.4607697,38.93082779
653,load,114.8689562,40.82680705,unload,103.7156984,27.34318152
654,load,115.4982162,38.86736886,unload,114.2982025,30.58193038
655,load,110.4891201,38.01908765,unload,104.0777613,30.68036264
656,load,116.7142094,23.32089057,unload,120.3818446,36.04723373
657,load,120.3818446,36.04723373,unload,116.7172015,39.51423016
658,load,112.4178074,34.64612258,unload,122.3014719,43.61220644
659,load,111.791842,38.0590902,unload,125.1842074,42.85210756
660,load,122.9895763,41.12321835,unload,108.3937832,30.79162185
661,load,112.5276259,32.98104947,unload,117.112548,36.69780214
662,load,117.9658377,40.9596313,unload,111.791842,38.0590902
663,load,114.3610457,34.79438197,unload,114.4845915,36.57773729
664,load,112.741772,38.41275095,unload,120.3818446,36.04723373
665,load,126.5294839,43.85026732,unload,116.7142094,23.32089057
666,load,122.1279587,37.51601718,unload,100.2780414,25.60889141
667,load,105.7169574,34.56884132,unload,103.8212157,36.05611241
668,load,107.0428607,27.72844005,unload,109.3209259,36.86052623
669,load,112.6964718,36.75831427,unload,114.9175509,25.80912999
670,load,121.1483777,41.07625459,unload,118.7872801,32.0550539
671,load,114.5098497,37.06673118,unload,111.1150855,38.46758627
672,load,126.5294839,43.85026732,unload,119.3638272,41.20031494
673,load,112.5276259,32.98104947,unload,125.1842074,42.85210756
674,load,109.7272543,38.24476095,unload,114.8689562,40.82680705
675,load,114.2982025,30.58193038,unload,115.4982162,38.86736886
676,load,114.4845915,36.57773729,unload,106.2262407,38.48521073
677,load,119.1518775,36.71034857,unload,125.1173096,46.57976354
678,load,112.6964718,36.75831427,unload,110.2132926,22.63358317
679,load,117.112548,36.69780214,unload,115.9492956,29.63386185
680,load,114.505457,38.02968504,unload,115.9492956,29.63386185
681,load,118.7872801,32.0550539,unload,116.9478203,33.64639431
682,load,104.0777613,30.68036264,unload,103.8212157,36.05611241
683,load,108.9497393,34.90253113,unload,107.0428607,27.72844005
684,load,116.7172015,39.51423016,unload,112.4178074,34.64612258
685,load,113.1264112,23.0172855,unload,100.2780414,25.60889141
686,load,106.6361382,26.65407788,unload,114.3610457,34.79438197
687,load,112.6964718,36.75831427,unload,117.9658377,40.9596313
688,load,111.3149552,30.67834977,unload,113.5986308,24.80419161
689,load,117.9658377,40.9596313,unload,111.6721398,40.82992317
690,load,112.6964718,36.75831427,unload,117.9658377,40.9596313
691,load,122.3014719,43.61220644,unload,110.4891201,38.01908765
692,load,100.2780414,25.60889141,unload,109.7272543,38.24476095
693,load,123.8938401,47.3261796,unload,114.2982025,30.58193038
694,load,106.2262407,38.48521073,unload,107.2505727,34.36920541
695,load,130.3638882,46.81701402,unload,106.557435,29.5675787
696,load,103.8212157,36.05611241,unload,119.1518775,36.71034857
697,load,118.7872801,32.0550539,unload,106.557435,29.5675787
698,load,116.7142094,23.32089057,unload,117.112548,36.69780214
699,load,108.3419855,22.82535865,unload,107.0428607,27.72844005
700,load,125.1842074,42.85210756,unload,103.7156984,27.34318152
701,load,130.3638882,46.81701402,unload,122.1279587,37.51601718
702,load,120.3818446,36.04723373,unload,103.7156984,27.34318152
703,load,112.5276259,32.98104947,unload,116.7172015,39.51423016
704,load,126.5843932,45.77814066,unload,113.1264112,23.0172855
705,load,113.1264112,23.0172855,unload,112.5408041,37.872297
706,load,117.9658377,36.81592145,unload,129.6253588,44.53274667
707,load,113.2985517,40.08311203,unload,117.112548,36.69780214
708,load,110.4891201,38.01908765,unload,102.8258305,24.79410404
